transaction_id,date,product_id,store_id,customer_id,units,regular_price,selling_price,discount_percentage,revenue,cost,gross_profit,promotion_id,channel
T0000000924,2023-03-10,P00233,S00105,C0020996,7,165.92,165.92,0.0,1161.44,900.2,261.24,,Wholesale
T0000000925,2023-03-10,P00233,S00105,C0026541,6,165.92,165.92,0.0,995.52,771.6,223.92,,Wholesale
T0000000926,2023-03-10,P00233,S00105,C0029926,6,165.92,165.92,0.0,995.52,771.6,223.92,,Wholesale
T0000000927,2023-03-10,P00233,S00105,C0008560,6,165.92,165.92,0.0,995.52,771.6,223.92,,Wholesale
T0000000928,2023-03-10,P00233,S00105,C0021895,6,165.92,165.92,0.0,995.52,771.6,223.92,,Wholesale
T0000000929,2023-03-10,P00233,S00105,C0029823,6,165.92,165.92,0.0,995.52,771.6,223.92,,Wholesale
T0000000930,2023-03-10,P00233,S00105,C0007792,6,165.92,165.92,0.0,995.52,771.6,223.92,,Wholesale
T0000000931,2023-01-16,P00180,S00194,C0029760,4,102.7,102.7,0.0,410.8,233.12,177.68,,E-commerce
T0000000932,2023-01-16,P00180,S00194,C0008951,4,102.7,102.7,0.0,410.8,233.12,177.68,,E-commerce
T0000000933,2023-01-16,P00180,S00194,C0011961,4,102.7,102.7,0.0,410.8,233.12,177.68,,E-commerce
T0000000934,2023-01-16,P00180,S00194,C0016954,4,102.7,102.7,0.0,410.8,233.12,177.68,,E-commerce
T0000000935,2023-01-16,P00180,S00194,C0027055,4,102.7,102.7,0.0,410.8,233.12,177.68,,E-commerce
T0000000936,2023-01-16,P00180,S00194,C0011419,4,102.7,102.7,0.0,410.8,233.12,177.68,,E-commerce
T0000000937,2023-01-16,P00180,S00194,C0017569,4,102.7,102.7,0.0,410.8,233.12,177.68,,E-commerce
T0000000938,2023-01-16,P00180,S00194,C0014116,3,102.7,102.7,0.0,308.1,174.84,133.26,,E-commerce
T0000000939,2023-01-16,P00180,S00194,C0014830,3,102.7,102.7,0.0,308.1,174.84,133.26,,E-commerce
T0000000940,2023-03-01,P00232,S00085,C0025511,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000941,2023-03-01,P00232,S00085,C0022651,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000942,2023-03-01,P00232,S00085,C0008480,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000943,2023-03-01,P00232,S00085,C0024413,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000944,2023-03-01,P00232,S00085,C0016495,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000945,2023-03-01,P00232,S00085,C0027736,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000946,2023-03-01,P00232,S00085,C0014381,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000947,2023-03-01,P00232,S00085,C0013812,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000948,2023-03-01,P00232,S00085,C0029574,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000949,2023-03-01,P00232,S00085,C0017417,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000950,2023-03-01,P00232,S00085,C0013316,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000951,2023-03-01,P00232,S00085,C0017345,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000952,2023-03-01,P00232,S00085,C0015146,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000953,2023-03-01,P00232,S00085,C0029759,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000954,2023-03-01,P00232,S00085,C0022565,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000955,2023-03-01,P00232,S00085,C0005674,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000956,2023-03-01,P00232,S00085,C0000251,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000957,2023-03-01,P00232,S00085,C0027667,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000958,2023-03-01,P00232,S00085,C0007364,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000959,2023-03-01,P00232,S00085,C0013949,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000960,2023-03-01,P00232,S00085,C0028308,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000961,2023-03-01,P00232,S00085,C0008776,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000962,2023-03-01,P00232,S00085,C0023571,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000963,2023-03-01,P00232,S00085,C0007720,2,105.24,105.24,0.0,210.48,159.3,51.18,,Supermarket
T0000000964,2023-03-01,P00232,S00085,C0022018,1,105.24,105.24,0.0,105.24,79.65,25.59,,Supermarket
T0000000965,2023-02-17,P00027,S00022,C0000672,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000966,2023-02-17,P00027,S00022,C0028004,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000967,2023-02-17,P00027,S00022,C0024866,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000968,2023-02-17,P00027,S00022,C0011436,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000969,2023-02-17,P00027,S00022,C0008845,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000970,2023-02-17,P00027,S00022,C0021549,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000971,2023-02-17,P00027,S00022,C0029331,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000972,2023-02-17,P00027,S00022,C0015862,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000973,2023-02-17,P00027,S00022,C0009332,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000974,2023-02-17,P00027,S00022,C0001116,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000975,2023-02-17,P00027,S00022,C0016758,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000976,2023-02-17,P00027,S00022,C0000721,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000977,2023-02-17,P00027,S00022,C0010473,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000978,2023-02-17,P00027,S00022,C0018118,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000979,2023-02-17,P00027,S00022,C0000781,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000980,2023-02-17,P00027,S00022,C0020137,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000981,2023-02-17,P00027,S00022,C0003282,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000982,2023-02-17,P00027,S00022,C0001366,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000983,2023-02-17,P00027,S00022,C0024082,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000984,2023-02-17,P00027,S00022,C0028128,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000985,2023-02-17,P00027,S00022,C0013744,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000986,2023-02-17,P00027,S00022,C0029680,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000987,2023-02-17,P00027,S00022,C0007605,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000988,2023-02-17,P00027,S00022,C0009805,2,85.91,85.91,0.0,171.82,123.32,48.5,,Hypermarket
T0000000989,2023-02-17,P00027,S00022,C0017047,1,85.91,85.91,0.0,85.91,61.66,24.25,,Hypermarket
T0000000990,2023-01-23,P00081,S00052,C0019722,2,32.59,32.59,0.0,65.18,37.7,27.48,,Supermarket
T0000000991,2023-01-23,P00081,S00052,C0012132,2,32.59,32.59,0.0,65.18,37.7,27.48,,Supermarket
T0000000992,2023-01-23,P00081,S00052,C0002055,2,32.59,32.59,0.0,65.18,37.7,27.48,,Supermarket
T0000000993,2023-01-23,P00081,S00052,C0024454,2,32.59,32.59,0.0,65.18,37.7,27.48,,Supermarket
T0000000994,2023-01-23,P00081,S00052,C0029898,2,32.59,32.59,0.0,65.18,37.7,27.48,,Supermarket
T0000000995,2023-01-23,P00081,S00052,C0018463,2,32.59,32.59,0.0,65.18,37.7,27.48,,Supermarket
T0000000996,2023-01-23,P00081,S00052,C0015582,2,32.59,32.59,0.0,65.18,37.7,27.48,,Supermarket
T0000000997,2023-01-23,P00081,S00052,C0000463,2,32.59,32.59,0.0,65.18,37.7,27.48,,Supermarket
T0000000998,2023-01-23,P00081,S00052,C0029501,2,32.59,32.59,0.0,65.18,37.7,27.48,,Supermarket
T0000000999,2023-01-23,P00081,S00052,C0024546,1,32.59,32.59,0.0,32.59,18.85,13.74,,Supermarket
T0000001000,2023-01-23,P00081,S00052,C0016592,1,32.59,32.59,0.0,32.59,18.85,13.74,,Supermarket
